date,event,type,team,location,year,month,day,day_of_week,day_name,is_weekend,start_hour
2023-07-08 13:05:00-04:00,Yankees vs Chicago Cubs (Home),Sports,Yankees,Home,2023,7,8,5,Saturday,True,13
2023-07-08 22:10:00-04:00,Mets vs San Diego Padres (Away),Sports,Mets,Away,2023,7,8,5,Saturday,True,22
2023-07-09 13:35:00-04:00,Yankees vs Chicago Cubs (Home),Sports,Yankees,Home,2023,7,9,6,Sunday,True,13
2023-07-09 16:10:00-04:00,Mets vs San Diego Padres (Away),Sports,Mets,Away,2023,7,9,6,Sunday,True,16
2023-07-14 19:10:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2023,7,14,4,Friday,False,19
2023-07-14 20:40:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2023,7,14,4,Friday,False,20
2023-07-15 19:15:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2023,7,15,5,Saturday,True,19
2023-07-15 20:10:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2023,7,15,5,Saturday,True,20
2023-07-16 15:10:00-04:00,Yankees vs Colorado Rockies (Away),Sports,Yankees,Away,2023,7,16,6,Sunday,True,15
2023-07-16 17:10:00-04:00,Mets vs Los Angeles Dodgers (Home),Sports,Mets,Home,2023,7,16,6,Sunday,True,17
2023-07-17 21:38:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2023,7,17,0,Monday,False,21
2023-07-18 19:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2023,7,18,1,Tuesday,False,19
2023-07-18 21:38:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2023,7,18,1,Tuesday,False,21
2023-07-19 19:07:00-04:00,Yankees vs Los Angeles Angels (Away),Sports,Yankees,Away,2023,7,19,2,Wednesday,False,19
2023-07-19 19:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2023,7,19,2,Wednesday,False,19
2023-07-20 13:10:00-04:00,Mets vs Chicago White Sox (Home),Sports,Mets,Home,2023,7,20,3,Thursday,False,13
2023-07-21 19:05:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2023,7,21,4,Friday,False,19
2023-07-21 19:10:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2023,7,21,4,Friday,False,19
2023-07-22 13:05:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2023,7,22,5,Saturday,True,13
2023-07-22 14:10:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2023,7,22,5,Saturday,True,14
2023-07-22 19:10:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2023,7,22,5,Saturday,True,19
2023-07-23 13:35:00-04:00,Yankees vs Kansas City Royals (Home),Sports,Yankees,Home,2023,7,23,6,Sunday,True,13
2023-07-23 19:10:00-04:00,Mets vs Boston Red Sox (Away),Sports,Mets,Away,2023,7,23,6,Sunday,True,19
2023-07-25 19:05:00-04:00,Mets vs New York Yankees (Away),Sports,Mets,Away,2023,7,25,1,Tuesday,False,19
2023-07-25 19:05:00-04:00,Yankees vs New York Mets (Home),Sports,Yankees,Home,2023,7,25,1,Tuesday,False,19
2023-07-26 19:05:00-04:00,Mets vs New York Yankees (Away),Sports,Mets,Away,2023,7,26,2,Wednesday,False,19
2023-07-26 19:05:00-04:00,Yankees vs New York Mets (Home),Sports,Yankees,Home,2023,7,26,2,Wednesday,False,19
2023-07-27 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2023,7,27,3,Thursday,False,19
2023-07-28 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2023,7,28,4,Friday,False,19
2023-07-28 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2023,7,28,4,Friday,False,19
2023-07-29 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2023,7,29,5,Saturday,True,19
2023-07-29 19:15:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2023,7,29,5,Saturday,True,19
2023-07-30 13:40:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2023,7,30,6,Sunday,True,13
2023-07-30 19:10:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2023,7,30,6,Sunday,True,19
2023-07-31 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2023,7,31,0,Monday,False,19
2023-08-01 19:00:00-04:00,"Jets vs Sun, Oct 29 (Home)",Sports,Jets,Home,2023,8,1,1,Tuesday,False,19
2023-08-01 19:00:00-04:00,"Giants vs Sun, Oct 29 (Home)",Sports,Giants,Home,2023,8,1,1,Tuesday,False,19
2023-08-01 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2023,8,1,1,Tuesday,False,19
2023-08-01 20:10:00-04:00,Mets vs Kansas City Royals (Away),Sports,Mets,Away,2023,8,1,1,Tuesday,False,20
2023-08-02 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2023,8,2,2,Wednesday,False,19
2023-08-02 20:10:00-04:00,Mets vs Kansas City Royals (Away),Sports,Mets,Away,2023,8,2,2,Wednesday,False,20
2023-08-03 14:10:00-04:00,Mets vs Kansas City Royals (Away),Sports,Mets,Away,2023,8,3,3,Thursday,False,14
2023-08-03 19:15:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2023,8,3,3,Thursday,False,19
2023-08-04 19:05:00-04:00,Mets vs Baltimore Orioles (Away),Sports,Mets,Away,2023,8,4,4,Friday,False,19
2023-08-04 19:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2023,8,4,4,Friday,False,19
2023-08-05 13:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2023,8,5,5,Saturday,True,13
2023-08-05 19:05:00-04:00,Mets vs Baltimore Orioles (Away),Sports,Mets,Away,2023,8,5,5,Saturday,True,19
2023-08-06 13:35:00-04:00,Mets vs Baltimore Orioles (Away),Sports,Mets,Away,2023,8,6,6,Sunday,True,13
2023-08-06 13:35:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2023,8,6,6,Sunday,True,13
2023-08-07 19:10:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2023,8,7,0,Monday,False,19
2023-08-07 20:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2023,8,7,0,Monday,False,20
2023-08-08 19:10:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2023,8,8,1,Tuesday,False,19
2023-08-08 20:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2023,8,8,1,Tuesday,False,20
2023-08-09 19:10:00-04:00,Mets vs Chicago Cubs (Home),Sports,Mets,Home,2023,8,9,2,Wednesday,False,19
2023-08-09 20:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2023,8,9,2,Wednesday,False,20
2023-08-11 18:40:00-04:00,Yankees vs Miami Marlins (Away),Sports,Yankees,Away,2023,8,11,4,Friday,False,18
2023-08-11 19:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2023,8,11,4,Friday,False,19
2023-08-12 13:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2023,8,12,5,Saturday,True,13
2023-08-12 16:10:00-04:00,Yankees vs Miami Marlins (Away),Sports,Yankees,Away,2023,8,12,5,Saturday,True,16
2023-08-12 19:15:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2023,8,12,5,Saturday,True,19
2023-08-13 13:40:00-04:00,Yankees vs Miami Marlins (Away),Sports,Yankees,Away,2023,8,13,6,Sunday,True,13
2023-08-13 19:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2023,8,13,6,Sunday,True,19
2023-08-14 19:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2023,8,14,0,Monday,False,19
2023-08-14 19:20:00-04:00,Yankees vs Atlanta Braves (Away),Sports,Yankees,Away,2023,8,14,0,Monday,False,19
2023-08-15 19:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2023,8,15,1,Tuesday,False,19
2023-08-15 19:20:00-04:00,Yankees vs Atlanta Braves (Away),Sports,Yankees,Away,2023,8,15,1,Tuesday,False,19
2023-08-16 13:10:00-04:00,Mets vs Pittsburgh Pirates (Home),Sports,Mets,Home,2023,8,16,2,Wednesday,False,13
2023-08-16 19:20:00-04:00,Yankees vs Atlanta Braves (Away),Sports,Yankees,Away,2023,8,16,2,Wednesday,False,19
2023-08-17 19:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2023,8,17,3,Thursday,False,19
2023-08-18 19:05:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2023,8,18,4,Friday,False,19
2023-08-18 20:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2023,8,18,4,Friday,False,20
2023-08-19 13:05:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2023,8,19,5,Saturday,True,13
2023-08-19 19:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2023,8,19,5,Saturday,True,19
2023-08-20 13:35:00-04:00,Yankees vs Boston Red Sox (Home),Sports,Yankees,Home,2023,8,20,6,Sunday,True,13
2023-08-20 14:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2023,8,20,6,Sunday,True,14
2023-08-21 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2023,8,21,0,Monday,False,19
2023-08-22 19:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2023,8,22,1,Tuesday,False,19
2023-08-22 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2023,8,22,1,Tuesday,False,19
2023-08-23 19:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2023,8,23,2,Wednesday,False,19
2023-08-23 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2023,8,23,2,Wednesday,False,19
2023-08-24 13:05:00-04:00,Yankees vs Washington Nationals (Home),Sports,Yankees,Home,2023,8,24,3,Thursday,False,13
2023-08-25 18:40:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2023,8,25,4,Friday,False,18
2023-08-25 19:10:00-04:00,Mets vs Los Angeles Angels (Home),Sports,Mets,Home,2023,8,25,4,Friday,False,19
2023-08-26 16:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2023,8,26,5,Saturday,True,16
2023-08-26 19:10:00-04:00,Mets vs Los Angeles Angels (Home),Sports,Mets,Home,2023,8,26,5,Saturday,True,19
2023-08-27 12:05:00-04:00,Mets vs Los Angeles Angels (Home),Sports,Mets,Home,2023,8,27,6,Sunday,True,12
2023-08-27 13:40:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2023,8,27,6,Sunday,True,13
2023-08-28 18:40:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2023,8,28,0,Monday,False,18
2023-08-28 19:10:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2023,8,28,0,Monday,False,19
2023-08-29 18:40:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2023,8,29,1,Tuesday,False,18
2023-08-29 19:10:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2023,8,29,1,Tuesday,False,19
2023-08-30 18:40:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2023,8,30,2,Wednesday,False,18
2023-08-30 18:40:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2023,8,30,2,Wednesday,False,18
2023-08-31 13:10:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2023,8,31,3,Thursday,False,13
2023-09-01 19:00:00-04:00,"Giants vs Sun, Nov 5 (Home)",Sports,Giants,Home,2023,9,1,4,Friday,False,19
2023-09-01 19:00:00-04:00,"Jets vs Mon, Nov 6 (Home)",Sports,Jets,Home,2023,9,1,4,Friday,False,19
2023-09-01 19:10:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2023,9,1,4,Friday,False,19
2023-09-01 20:10:00-04:00,Yankees vs Houston Astros (Away),Sports,Yankees,Away,2023,9,1,4,Friday,False,20
2023-09-02 19:10:00-04:00,Yankees vs Houston Astros (Away),Sports,Yankees,Away,2023,9,2,5,Saturday,True,19
2023-09-02 19:10:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2023,9,2,5,Saturday,True,19
2023-09-03 13:40:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2023,9,3,6,Sunday,True,13
2023-09-03 19:10:00-04:00,Yankees vs Houston Astros (Away),Sports,Yankees,Away,2023,9,3,6,Sunday,True,19
2023-09-04 00:00:00-04:00,Labor Day,Holiday,,,2023,9,4,0,Monday,False,0
2023-09-05 19:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2023,9,5,1,Tuesday,False,19
2023-09-05 19:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2023,9,5,1,Tuesday,False,19
2023-09-06 19:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2023,9,6,2,Wednesday,False,19
2023-09-06 19:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2023,9,6,2,Wednesday,False,19
2023-09-07 19:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2023,9,7,3,Thursday,False,19
2023-09-08 19:05:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2023,9,8,4,Friday,False,19
2023-09-08 20:10:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2023,9,8,4,Friday,False,20
2023-09-09 14:05:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2023,9,9,5,Saturday,True,14
2023-09-09 14:10:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2023,9,9,5,Saturday,True,14
2023-09-10 13:35:00-04:00,Yankees vs Milwaukee Brewers (Home),Sports,Yankees,Home,2023,9,10,6,Sunday,True,13
2023-09-10 14:10:00-04:00,Mets vs Minnesota Twins (Away),Sports,Mets,Away,2023,9,10,6,Sunday,True,14
2023-09-11 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2023,9,11,0,Monday,False,19
2023-09-11 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,11,0,Monday,False,19
2023-09-12 13:35:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,12,1,Tuesday,False,13
2023-09-12 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2023,9,12,1,Tuesday,False,19
2023-09-12 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,12,1,Tuesday,False,19
2023-09-13 19:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2023,9,13,2,Wednesday,False,19
2023-09-13 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,13,2,Wednesday,False,19
2023-09-14 13:35:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,14,3,Thursday,False,13
2023-09-14 16:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2023,9,14,3,Thursday,False,16
2023-09-14 19:15:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2023,9,14,3,Thursday,False,19
2023-09-15 18:35:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2023,9,15,4,Friday,False,18
2023-09-15 19:10:00-04:00,Mets vs Cincinnati Reds (Home),Sports,Mets,Home,2023,9,15,4,Friday,False,19
2023-09-16 18:35:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2023,9,16,5,Saturday,True,18
2023-09-16 19:10:00-04:00,Mets vs Cincinnati Reds (Home),Sports,Mets,Home,2023,9,16,5,Saturday,True,19
2023-09-17 13:35:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2023,9,17,6,Sunday,True,13
2023-09-17 13:40:00-04:00,Mets vs Cincinnati Reds (Home),Sports,Mets,Home,2023,9,17,6,Sunday,True,13
2023-09-18 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2023,9,18,0,Monday,False,18
2023-09-19 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2023,9,19,1,Tuesday,False,18
2023-09-19 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2023,9,19,1,Tuesday,False,19
2023-09-20 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2023,9,20,2,Wednesday,False,18
2023-09-20 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2023,9,20,2,Wednesday,False,19
2023-09-21 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2023,9,21,3,Thursday,False,19
2023-09-21 19:15:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2023,9,21,3,Thursday,False,19
2023-09-22 19:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2023,9,22,4,Friday,False,19
2023-09-22 19:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2023,9,22,4,Friday,False,19
2023-09-23 13:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2023,9,23,5,Saturday,True,13
2023-09-23 16:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2023,9,23,5,Saturday,True,16
2023-09-24 13:35:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2023,9,24,6,Sunday,True,13
2023-09-24 18:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2023,9,24,6,Sunday,True,18
2023-09-25 13:05:00-04:00,Yankees vs Arizona Diamondbacks (Home),Sports,Yankees,Home,2023,9,25,0,Monday,False,13
2023-09-26 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2023,9,26,1,Tuesday,False,19
2023-09-26 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2023,9,26,1,Tuesday,False,19
2023-09-27 16:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2023,9,27,2,Wednesday,False,16
2023-09-27 16:15:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2023,9,27,2,Wednesday,False,16
2023-09-27 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2023,9,27,2,Wednesday,False,19
2023-09-28 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2023,9,28,3,Thursday,False,19
2023-09-28 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2023,9,28,3,Thursday,False,19
2023-09-29 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2023,9,29,4,Friday,False,19
2023-09-29 20:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2023,9,29,4,Friday,False,20
2023-09-30 16:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2023,9,30,5,Saturday,True,16
2023-09-30 16:15:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2023,9,30,5,Saturday,True,16
2023-09-30 19:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2023,9,30,5,Saturday,True,19
2023-10-01 19:00:00-04:00,"Giants vs Sun, Nov 12 (Home)",Sports,Giants,Home,2023,10,1,6,Sunday,True,19
2023-10-01 19:00:00-04:00,"Jets vs Sun, Nov 12 (Home)",Sports,Jets,Home,2023,10,1,6,Sunday,True,19
2023-10-01 15:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2023,10,1,6,Sunday,True,15
2023-10-01 15:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2023,10,1,6,Sunday,True,15
2023-10-02 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2023,10,2,0,Monday,False,13
2023-10-09 00:00:00-04:00,Columbus Day,Holiday,,,2023,10,9,0,Monday,False,0
2023-11-01 19:00:00-04:00,"Jets vs Sun, Nov 19 (Home)",Sports,Jets,Home,2023,11,1,2,Wednesday,False,19
2023-11-01 19:00:00-04:00,"Giants vs Sun, Nov 19 (Home)",Sports,Giants,Home,2023,11,1,2,Wednesday,False,19
2023-11-11 00:00:00-05:00,Veterans Day,Holiday,,,2023,11,11,5,Saturday,True,0
2023-11-23 00:00:00-05:00,Thanksgiving Day,Holiday,,,2023,11,23,3,Thursday,False,0
2023-12-01 19:00:00-05:00,"Giants vs Sun, Nov 26 (Home)",Sports,Giants,Home,2023,12,1,4,Friday,False,19
2023-12-01 19:00:00-05:00,"Jets vs Fri, Nov 24 (Home)",Sports,Jets,Home,2023,12,1,4,Friday,False,19
2023-12-25 00:00:00-05:00,Christmas Day,Holiday,,,2023,12,25,0,Monday,False,0
2024-01-01 19:00:00-05:00,"Jets vs Sat, Aug 10 (Home)",Sports,Jets,Home,2024,1,1,0,Monday,False,19
2024-01-01 19:00:00-05:00,"Giants vs Thu, Aug 8 (Home)",Sports,Giants,Home,2024,1,1,0,Monday,False,19
2024-01-01 19:00:00-05:00,"Jets vs Mon, Sep 9 (Home)",Sports,Jets,Home,2024,1,1,0,Monday,False,19
2024-01-01 19:00:00-05:00,"Giants vs Sun, Sep 8 (Home)",Sports,Giants,Home,2024,1,1,0,Monday,False,19
2024-01-01 00:00:00-05:00,New Year's Day,Holiday,,,2024,1,1,0,Monday,False,0
2024-01-02 19:00:00-05:00,Nets vs New Orleans (Away),Sports,Nets,Away,2024,1,2,1,Tuesday,False,19
2024-01-03 19:00:00-05:00,Nets vs Houston (Away),Sports,Nets,Away,2024,1,3,2,Wednesday,False,19
2024-01-05 19:00:00-05:00,Nets vs Oklahoma City (Home),Sports,Nets,Home,2024,1,5,4,Friday,False,19
2024-01-07 19:00:00-05:00,Nets vs Portland (Home),Sports,Nets,Home,2024,1,7,6,Sunday,True,19
2024-01-11 19:00:00-05:00,Nets vs Cleveland * (Home),Sports,Nets,Home,2024,1,11,3,Thursday,False,19
2024-01-15 19:00:00-05:00,Nets vs Miami (Home),Sports,Nets,Home,2024,1,15,0,Monday,False,19
2024-01-15 00:00:00-05:00,Martin Luther King Jr. Day,Holiday,,,2024,1,15,0,Monday,False,0
2024-01-17 19:00:00-05:00,Nets vs Portland (Away),Sports,Nets,Away,2024,1,17,2,Wednesday,False,19
2024-01-19 19:00:00-05:00,Nets vs Los Angeles (Away),Sports,Nets,Away,2024,1,19,4,Friday,False,19
2024-01-21 19:00:00-05:00,Nets vs LA (Away),Sports,Nets,Away,2024,1,21,6,Sunday,True,19
2024-01-23 19:00:00-05:00,Nets vs New York (Home),Sports,Nets,Home,2024,1,23,1,Tuesday,False,19
2024-01-25 19:00:00-05:00,Nets vs Minnesota (Home),Sports,Nets,Home,2024,1,25,3,Thursday,False,19
2024-01-27 19:00:00-05:00,Nets vs Houston (Home),Sports,Nets,Home,2024,1,27,5,Saturday,True,19
2024-01-29 19:00:00-05:00,Nets vs Utah (Home),Sports,Nets,Home,2024,1,29,0,Monday,False,19
2024-01-31 19:00:00-05:00,Nets vs Phoenix (Home),Sports,Nets,Home,2024,1,31,2,Wednesday,False,19
2024-02-01 19:00:00-05:00,"Jets vs Sat, Aug 17 (Home)",Sports,Jets,Home,2024,2,1,3,Thursday,False,19
2024-02-01 19:00:00-05:00,"Giants vs Sun, Sep 15 (Home)",Sports,Giants,Home,2024,2,1,3,Thursday,False,19
2024-02-01 19:00:00-05:00,"Jets vs Sun, Sep 15 (Home)",Sports,Jets,Home,2024,2,1,3,Thursday,False,19
2024-02-01 19:00:00-05:00,"Giants vs Sat, Aug 17 (Home)",Sports,Giants,Home,2024,2,1,3,Thursday,False,19
2024-02-03 19:00:00-05:00,Nets vs Philadelphia (Away),Sports,Nets,Away,2024,2,3,5,Saturday,True,19
2024-02-05 19:00:00-05:00,Nets vs Golden State (Home),Sports,Nets,Home,2024,2,5,0,Monday,False,19
2024-02-06 19:00:00-05:00,Nets vs Dallas (Home),Sports,Nets,Home,2024,2,6,1,Tuesday,False,19
2024-02-08 19:00:00-05:00,Nets vs Cleveland (Home),Sports,Nets,Home,2024,2,8,3,Thursday,False,19
2024-02-10 19:00:00-05:00,Nets vs San Antonio (Home),Sports,Nets,Home,2024,2,10,5,Saturday,True,19
2024-02-13 19:00:00-05:00,Nets vs Boston (Home),Sports,Nets,Home,2024,2,13,1,Tuesday,False,19
2024-02-14 19:00:00-05:00,Nets vs Boston (Away),Sports,Nets,Away,2024,2,14,2,Wednesday,False,19
2024-02-19 00:00:00-05:00,Washington's Birthday,Holiday,,,2024,2,19,0,Monday,False,0
2024-02-22 19:00:00-05:00,Nets vs Toronto (Away),Sports,Nets,Away,2024,2,22,3,Thursday,False,19
2024-02-24 19:00:00-05:00,Nets vs Minnesota (Away),Sports,Nets,Away,2024,2,24,5,Saturday,True,19
2024-02-26 19:00:00-05:00,Nets vs Memphis (Away),Sports,Nets,Away,2024,2,26,0,Monday,False,19
2024-02-27 19:00:00-05:00,Nets vs Orlando (Away),Sports,Nets,Away,2024,2,27,1,Tuesday,False,19
2024-02-29 19:00:00-05:00,Nets vs Atlanta (Home),Sports,Nets,Home,2024,2,29,3,Thursday,False,19
2024-03-01 19:00:00-05:00,"Jets vs Thu, Sep 19 (Home)",Sports,Jets,Home,2024,3,1,4,Friday,False,19
2024-03-01 19:00:00-05:00,"Giants vs Sun, Sep 22 (Home)",Sports,Giants,Home,2024,3,1,4,Friday,False,19
2024-03-01 19:00:00-05:00,"Jets vs Sat, Aug 24 (Home)",Sports,Jets,Home,2024,3,1,4,Friday,False,19
2024-03-01 19:00:00-05:00,"Giants vs Sat, Aug 24 (Home)",Sports,Giants,Home,2024,3,1,4,Friday,False,19
2024-03-02 19:00:00-05:00,Nets vs Atlanta (Home),Sports,Nets,Home,2024,3,2,5,Saturday,True,19
2024-03-04 19:00:00-05:00,Nets vs Memphis (Home),Sports,Nets,Home,2024,3,4,0,Monday,False,19
2024-03-05 19:00:00-05:00,Nets vs Philadelphia (Home),Sports,Nets,Home,2024,3,5,1,Tuesday,False,19
